business_id,name,categories,avg_stars
e2ApirIzYID9xIye0r_gKQ,Farmer Boys,"Salad, Mexican, Sandwiches, Burgers, Restaurants, Breakfast & Brunch, American (Traditional)",2.5
L-IyrAwnrg9A2yW7zPI_UA,Breakfast Bar,"Restaurants, American (Traditional), Breakfast & Brunch",4.5
9i-yWC0t6NzcDmT1NMKilw,California Crab,"Seafood, Restaurants",3.0
DiUgFZkt88xcDWG0OjjCaQ,Domino's Pizza,"Pizza, Restaurants, Chicken Wings, Sandwiches",2.5
5WOE18ldtQ1U0MK5fN2HGQ,Rubio's Coastal Grill,"Seafood, Mexican, Salad, Restaurants",4.0
-YWr1wm_NaAlgEf9TZzsMQ,Jumbo Super Buffet,"Sushi Bars, Buffets, Chinese, Restaurants",2.0
l3oWxCf7Y-X-fgAxNVR7-A,Irene's Gaming Lounge,"Restaurants, Nightlife, American (Traditional), Bars",2.5
GmGvbDABaGvcKe_jIDvq6w,Raising Cane's,"Restaurants, Chicken Wings, American (Traditional), Chicken Shop, Fast Food",3.5
xo1FxmxwWAXIVZ1MO222dg,Rounders,"Pubs, Restaurants, Bars, Nightlife, Sports Bars, American (Traditional)",3.5
r4KXghbUeo7mugAzinG9bA,Mashisoyo,"Food, Restaurants, Desserts, Soup, Korean",4.0
4Wou6LarHqefHP21qRu0Ag,Tropical Smoothie,"Restaurants, Food, Sandwiches, Salad, Juice Bars & Smoothies",1.5
URQQqvHvktnVJCMRE2S5Tg,Jimmy John's,"Sandwiches, Restaurants",3.5
uqo0qY32KN0wyzsB30hB5A,Denny's,"Restaurants, Food, Breakfast & Brunch, Diners, American (Traditional)",3.0
UVqqsfogFwG_llByAzUQQg,Portion Control,"American (Traditional), Restaurants, Specialty Food, Juice Bars & Smoothies, Health Markets, Food Delivery Services, Food",4.0
R70Fs60Tp4rS6QjZjOrvZA,DOC Holliday's Saloons,"American (New), Restaurants, Nightlife, Bars",2.5
QP2c6C_xk6nSiLgaVuq2hQ,World Buffet,"Buffets, Restaurants",1.5
ShUREGiU1IjHuPYq4jVvng,The Flame Steakhouse,"Steakhouses, Restaurants",3.5
CIu7ybFJhERiWzugrkPb8g,The Grill At Valentino,"Italian, Restaurants",4.0
n_o2DAmDBAZ-RjVDSY-5uQ,Ruth's Chris Steak House,"Restaurants, Seafood, Steakhouses",4.0
L2W0QLXIIR5MEmhQwZk-iA,Hot N Juicy Crawfish,"Seafood, Cajun/Creole, Restaurants",4.0
JrohSmutzhdJ5QGRMtaojg,Subway,"Sandwiches, Restaurants, Fast Food",3.0
k1l25o628GYC9BrnRzv1Tw,Port of Subs,"Restaurants, Wraps, Salad, Delis, Sandwiches",3.5
uuGlYAIvYAX1q1KhpY6dtA,Brand Steakhouse,"American (Traditional), Bars, Nightlife, Steakhouses, Restaurants",4.0
bSY97kgQpJ5BrpgW40V1qg,THE Steak House,"Steakhouses, Restaurants",4.0
S1AxUjs0ekYsy-K8v2o3mA,KFC,"Chicken Wings, Fast Food, Restaurants, Chicken Shop",1.5
wo5r_5DGI0vSJTKBTxo5Bw,Tony Roma's,"American (Traditional), Restaurants, Steakhouses, Seafood",2.5
onC6LNdf3HIwjB6LqMjQxw,Jack in the Box,"Burgers, Fast Food, Restaurants",3.5
OqWYJ_GYHnJFpple7dUBrQ,Rosas Taco Shop,"Restaurants, Mexican",4.0
ujOXP2aMdYbUl4qNJrLypg,Egg World,"Restaurants, Breakfast & Brunch",2.5
rZwq4LBO0p9m9zJ2zSEKNQ,Elements Fine Casual Dining & Cocktails,"American (New), Tapas Bars, Restaurants, Asian Fusion, American (Traditional), Food, Italian, Beer, Wine & Spirits, Seafood",4.0
8f5JVaK2mZCu9lct23dhtQ,Chuck E. Cheese's,"Arts & Entertainment, Event Planning & Services, Arcades, Party & Event Planning, Pizza, Restaurants",2.5
slx9qstc2U2Tc4s7dzbbBg,Basil 'n Lime,"Restaurants, Thai",3.5
FqXwm6UpihHY7Ha-pr4y6Q,Pasta Mia West,"Restaurants, Italian, Food",4.0
1SqLPgnZEVeVYDM-AuoFhg,Pop's Philly Steaks,"Restaurants, Cheesesteaks, Sandwiches",4.0
_JbuDLG7SFEtiCVDT1M0CQ,Bowlology,"Juice Bars & Smoothies, Live/Raw Food, Food, Restaurants, Acai Bowls, Poke",4.0
DZwXQUa5KGUcJ0y4TO1pFQ,Brother's Italian Bistro,"Italian, Pizza, Restaurants, Food",3.0
Zlp8PGIssxgUMdaa2cksCA,Hunan Chilli Kingdom,"Restaurants, Szechuan, Chinese",2.5
UhyDVz7npxKUl9BfMpfmBw,Frijoles and Frescas Grilled Tacos,"Food Court, Restaurants, Mexican",3.5
ku6NGJSMJ5RwKnHrzVBQcA,Red Label Bar & Lounge,"Lounges, Nightlife, Restaurants, Asian Fusion, Bars, American (Traditional)",3.5
Rs1P2TXhuieeVQCsmInh8A,El Pollo Loco,"Mexican, Fast Food, Restaurants",2.5
zWo2a6QPIuC-sSJURJ02Hw,Bougainvillea Café,"Diners, Restaurants",3.5
UdC4xRKTFQPOhkc6vPVwvA,Loose Caboose,Restaurants,3.5
4Azs1HUqi0Nk6s6xB_9jsQ,Shizen Japanese Restaurant,"Restaurants, Japanese, Sushi Bars",3.0
6MpOzb5ImLdDXHsn4HwI-Q,Embers,"American (New), Nightlife, Steakhouses, Restaurants, Cocktail Bars, Bars",4.0
1Fa_brd85F_-gXYP45GpsA,Hotel California Restaurant and Cantina,"Nightlife, Restaurants, Bars",2.5
F4VS-6xnpDoNBRGPoLrtjA,Novecento Pizzeria,"Restaurants, Italian, Pizza",4.0
5n2dA_QqO4c_7pSK0Of6AQ,Fatburger,"Restaurants, Burgers, American (Traditional), Fast Food",2.0
Nut3ob6m58of2curSbrFWQ,Don Tortaco Mexican Grill,"Mexican, Restaurants",3.5
zwmKWhyyV-zejEUbQzBtHw,A & K Chinese Restaurant,"Food, Chinese, Restaurants",4.5
8wFiWvlfOVt1zvAvsoLw2g,La Bonita Taco Shop,"Restaurants, Mexican",3.0
MAxm3XjWfrtAOfWqjZ3CUg,King's Cafe,"Sandwiches, Cafes, Restaurants, Soup",5.0
rd8NXOBTsASiXriuooki_A,Domino's Pizza,"Chicken Wings, Sandwiches, Pizza, Restaurants",2.5
3sXlZWM9B72_r-dYBIgmyg,McDonald's,"Food, Restaurants, Coffee & Tea, Burgers, Fast Food",2.5
lG759ODx7tj6wbS7rYip1g,Galanga Thai Eatery,"Vegetarian, Restaurants, Thai",4.0
awvm-GLlweg1HgjaR9ltRg,Mariscos & Sushi Sinaloa,"Mexican, Seafood, Restaurants, Sushi Bars",3.5
_TpHX3oQ_ZXdYiDDhFA3YQ,Brazilian Grill,"Steakhouses, Restaurants, Brazilian",3.0
SzB85-8tmDEvoapZSDTBkQ,Roberto's Taco Shop,"Mexican, Restaurants, Fast Food",3.5
TIUd6XX7-hF6EPF2NowMsA,Subway,"Sandwiches, Restaurants, Fast Food",3.5
5aeR9KcboZmhDZlFscnYRA,Fresh Mama,"Cafes, Restaurants",3.5
KYEZATGRY5aD69ZR6VvyWQ,North Forty Saloon and BBQ,"Dance Clubs, American (Traditional), Restaurants, Barbeque, Nightlife",3.5
MtHqRoJW81oJ0hzVieqsDQ,Asian Express,"Thai, Restaurants, Chinese",3.0
OgIC-LEnB_zHZuzlZkvzIw,Brightside Breakfast & Burgers,"Restaurants, Breakfast & Brunch, Nightlife, Beer Bar, Bars, Burgers",3.0
SlelFNxQz5PJbl6kkjI0OA,Makino,"Japanese, Restaurants",3.0
W-woRd49HjVBf7C3dIcNiw,Villa Fresh Italian Kitchen,"Pizza, Restaurants",2.5
lxM13Vq0WzbLVxq1Cl04zQ,Nathan's Famous,"Burgers, Restaurants, Chicken Wings, Hot Dogs",2.0
JEOGm7ja65QuWdxl0HJrGw,El Super,"Food, Fashion, Department Stores, Grocery, Meat Shops, Shopping, Delis, Specialty Food, Restaurants",2.5
wZJOlSwUZcVQuLt9sZeV2A,The Cuppa,"Sandwiches, Food, Bakeries, Restaurants, Coffee & Tea, Juice Bars & Smoothies",4.0
l5NUIeAo6Fk-Vx4nm3Xqfg,China Ginger,"Restaurants, Chinese",3.5
UB-xdWV_RpIQ9VfVB3WUTA,Nevada Chicken Cafe,"Restaurants, Barbeque, Chicken Shop, Sandwiches, Salad, American (New), Wraps",4.0
VfxlkvZQkLr9tu_w1SU_iw,Napoli Pizza,"Cheesesteaks, Italian, Restaurants, Pizza",3.0
9li2xKBUybR_7JGiCwo6Gg,Pizza N Pizza,"Pizza, Restaurants",3.5
DO5mQxiBOgHEznosjxvJXw,Olivia's Mexican Restaurant & Bar,"Bars, Nightlife, Mexican, Seafood, Restaurants, Latin American",4.0
61pecmfztHO2SLs-WRkwVg,Pho Hung Restaurant,"Restaurants, Vietnamese, Asian Fusion",3.0
VjLwITncAngZjGnOL0prCA,Sticks and Shakes,"Gelato, Bakeries, Food, Desserts, Juice Bars & Smoothies, Restaurants",4.0
1M1A-s6BbnzK3eURw01rZQ,Rincon Catracho,"Restaurants, Latin American, Honduran, Mexican",3.5
DzKl51tivGJMLiNsQqf38w,Island Sushi & Grill,"Hawaiian, Poke, Sushi Bars, Breakfast & Brunch, Food, Japanese, Restaurants",4.0
plwa-yW-uQaJ7fiIAotOWg,Capriotti's,"Delis, Sandwiches, Restaurants",4.0
h_NnD6TPuhIFy2ZdqOlUgQ,Euro Market & smoke shop,"Food, Delis, Shopping, Convenience Stores, Grocery, French, Tobacco Shops, Restaurants, Beer, Wine & Spirits",4.5
gJd1jOcl5FdqY020Q19n6Q,Bar+Bistro @ The Arts Factory,"American (New), Event Planning & Services, Spanish, Breakfast & Brunch, Caterers, Restaurants, Party & Event Planning",3.5
oE6gKgUfMd74m77d6hG9qg,Patty's Tamales,"Restaurants, Mexican",4.0
B19KKE75ZxqoR3EDuvA1qw,China Star,"Chinese, Restaurants",2.5
BM7Q7WHJWqNfyEzq0k4mdw,Subway,"Fast Food, Sandwiches, Restaurants",2.5
RU3PsG2y_eGBFi_8jDqyQA,China A Go Go,"Chinese, Restaurants, Szechuan, Fast Food",3.5
BFZ4mqQ3hRKxzbdOU2Nrqw,Togoshi Ramen,"Restaurants, Japanese",4.0
9gXhs9peDtrjWGdUlytYog,Quickee Burgers,"Food, Burgers, Local Flavor, Restaurants",2.5
UpnKwbOmB1Navg3WareTZA,AA Hawaiian Bbq,"Hawaiian, Barbeque, Restaurants",2.5
DbEszO3wk1xVmN3pCPob2g,Jamms Restaurant,"Breakfast & Brunch, American (Traditional), Restaurants, American (New)",4.5
YkOCo5ipV2he2WXIAlZb-A,Jaburritos Sushi Burritos,"Asian Fusion, Sushi Bars, Japanese, Mexican, Restaurants",4.5
iNKMTWEZ-uuXzCbPsAv-kQ,Café Zupas,"Restaurants, Cafes, Soup, Salad, Sandwiches, American (New)",4.0
1UvrUFk3BXAmueL1KQaKPQ,Fiesta Filipina Cuisine,"Restaurants, Filipino",3.5
LJt-NO2FhvQxTmBoaaLhTg,Three Angry Wives,"Bars, Sandwiches, Restaurants, Nightlife, Irish, Pubs",3.0
7EZ4Eu7YJ1ltRCC5jXFJrQ,The Buffet At TI,"American (Traditional), Asian Fusion, Sushi Bars, Breakfast & Brunch, Restaurants, Buffets",2.5
NmOBomyz63TP9Nn2q4Z1rg,Smith & Wollensky,"Restaurants, Seafood, Steakhouses",4.0
HnbkGxUs7oWKYDeB-Pk82Q,Espressamente illy,"Food, Cafes, Italian, Desserts, Restaurants, Coffee & Tea",3.5
FfHpj1QcW510pA3CS354xw,The Coffee Shop,"Casinos, Comfort Food, Hotels & Travel, Event Planning & Services, Food, Beauty & Spas, Breakfast & Brunch, Coffee & Tea, Day Spas, Arts & Entertainment, Hotels, American (Traditional), Restaurants",2.5
-Ylpy3VyRWwubf9dysuwjQ,The Cheesecake Factory,"Restaurants, American (Traditional), American (New), Food, Seafood, Desserts",3.5
KMxrk1YDlj_qFI1JXK4zRg,McDonald's,"Restaurants, Coffee & Tea, Food, Burgers, Fast Food",2.0
BHIIG8miKQo3s7bodp2ICA,Checkers,"Hot Dogs, Restaurants, Fast Food, Burgers",2.0
VR2LTEsJByan97fcYRkl5w,Mariscos El Mariachi,"Seafood, Restaurants, Mexican",3.0
pgvv3Fi0HiD0ateqLcqyZQ,Sun City Café,"Breakfast & Brunch, Restaurants",4.0
EPKg3b0BK20-VKmzrP2W-A,Savona Bistro,"American (Traditional), Cocktail Bars, Breakfast & Brunch, Bars, Nightlife, Restaurants",3.5
MvLpD44gr5OwDFYY59winQ,Sevens Steakhouse,"Steakhouses, Seafood, Nightlife, Bars, Restaurants",4.0
nMaIIKEAW2cTEWbEyeFyXQ,Surang's Thai Kitchen,"Thai, Salad, Soup, Restaurants",4.5
W-YhRJOSezqESSas-oLArw,"Red, White & Blue Restaurant","Restaurants, American (Traditional)",2.5
_-3aZXuecjOSjramI1IBkA,Fountain Grille Restaurant,"American (New), American (Traditional), Breakfast & Brunch, Restaurants",4.0
SgSVJWgMwFteYyz4OlHu9Q,Bambino's East Coast Pizzeria,"Restaurants, Sandwiches, Italian, Pizza, Caterers, Event Planning & Services",4.5
m-xsH8VkcYtTTvp2Fa6Ajw,Pancho's,"Breakfast & Brunch, Restaurants, Mexican",3.5
F0lI9okn4pzmN_iq5UqF7w,Pieology Pizzeria,"Restaurants, Gluten-Free, Pizza",3.5
2rvBPUBtQU0WfcOAHLQWRQ,Crunch Donut Factory,"Waffles, Desserts, Restaurants, Food, Donuts, Cupcakes, Ice Cream & Frozen Yogurt",3.5
NG2mL-wQQfBdsXsyUbw8pA,Capriotti's Sandwich Shop,"Restaurants, Sandwiches",3.0
m9idUZWCBQB_owyaSeO2dw,Tacos El Rey,"Mexican, Restaurants, Food",4.0
yDWoMtwZg2PnXlwdUhjp-A,Domino's Pizza,"Pizza, Restaurants, Chicken Wings, Sandwiches",3.0
YDM2mRIX5vB3feGiKhFk6Q,Dough Doughs Hawaiian Cafe & Malasadas,"Food, Breakfast & Brunch, Donuts, Restaurants, Hawaiian, Sandwiches",3.5
YavRvjbLsvh4DYDJPAfJIA,Pho Saigon 8,"Vietnamese, Noodles, Seafood, Restaurants",3.5
ivXSATui5znHvRuVExj3vw,Subway,"Fast Food, Sandwiches, Restaurants",3.0
GPVnzRcvlhEK0-c6PImyoA,Einstein Bros Bagels,"Breakfast & Brunch, Restaurants",2.5
-AD5PiuJHgdUcAK-Vxao2A,Smashburger,"Restaurants, Burgers",3.5
Em_U9esTgiJfb9kIZL36kw,Subway,"Sandwiches, Fast Food, Restaurants",2.5
PZ-LZzSlhSe9utkQYU8pFg,Carluccio's Tivoli Gardens,"Italian, Restaurants",4.0
EQysX2BaXjvcQF2DSkjJkg,The View Cafe,"Cafes, Restaurants",4.0
Rmw9HB35S9qobQKN6bXgmA,Pizza Hut,"Pizza, Restaurants",2.0
t8w-NFL8B9E2IdOqj5MQng,Angelina's Italian Grill,"American (Traditional), Restaurants, Italian",4.0
jWHr_b19C1SjRvfI9jbdmQ,Taqueria El Tizon Grill 2,"Mexican, Restaurants",3.5
YYU_E5ASIuS6HHUu8Kv-Xg,Pho Annie 2,"Vietnamese, Restaurants",4.5
CK62JZi0UY5JeHHQyf0ffQ,Jalapeno Grill,"Restaurants, Mexican",3.0
kDCyqlYcstqnoqnfBRS5Og,Pour - Coffeehouse,"Juice Bars & Smoothies, Food, Caribbean, American (Traditional), Vegan, Cafes, Coffee & Tea, Sandwiches, Restaurants, Desserts",4.5
h-whOh2Bu2rL6zjvXXVtog,Tacos Los Toritos,"Mexican, Restaurants",4.0
MJXL27XNMm15NQ-MGP8jhw,Dairy Queen,"Ice Cream & Frozen Yogurt, Restaurants, Food, Burgers, Fast Food",2.5
UeEzvTGkSyaHRvWTlZ1ISA,Amazing Thai 2,"Thai, Restaurants",4.5
wpHN9iLlhn_z613xJd5uyA,Subway,"Fast Food, Sandwiches, Restaurants",2.0
r2vAwakuF7qXNtQDuMEFpA,Panda Express,"Chinese, Fast Food, Restaurants",3.0
OETh78qcgDltvHULowwhJg,Gordon Ramsay Steak,"Soup, American (New), Steakhouses, Salad, Restaurants",4.0
fAo-3jt3oD69nwnr5M6FLQ,Wing Lei,"Chinese, Restaurants, Seafood",3.5
FgPANtTwZqXB-edLkZTXQg,Del Taco,"Restaurants, Fast Food, Mexican",3.0
Nw_-4DFjYK6BDG0CwNwSvQ,Pizza Hut,"Italian, Restaurants, Pizza",2.0
XKo3y41cF6euqS7I6AX_1Q,Teriyaki Boy Healthy Grill,"Japanese, Asian Fusion, Fast Food, Restaurants",4.0
kZjVcJ92NOcdFgvfwBFlqA,The Black Door,"Nightlife, Restaurants, Bars, American (New)",3.5
D6WXf0lB4pfuXZH3P7c5Ow,Oodle Noodle,"Japanese, Noodles, Restaurants",4.5
-Uix-n4Jqo4W7ERagC5qAA,"Wok & Roll ""TAPSILOGAN""","Asian Fusion, Fast Food, Filipino, Restaurants",4.0
jlpseJr1CS8aCMieENkQ8g,Einstein Bros,"Breakfast & Brunch, Food, Delis, Restaurants, Bagels",3.0
4aGIU5eD6iTsmNqKVvlLOg,Roberto's Taco Shop,"Mexican, Fast Food, Restaurants",4.0
PVVb9lGS00W2GoCfBb9o4g,Tropical Smoothie Cafe,"Fast Food, Juice Bars & Smoothies, Restaurants, Food",2.5
5T0h9YCsXiDZyBsVIN9gcg,Viet Bistro,"Restaurants, Vietnamese",3.5
anQ0TggcB6f4yO4csQ44oA,Elevated Juice,"Food, Acai Bowls, Restaurants, Coffee & Tea, Juice Bars & Smoothies, Sandwiches",4.0
gqdqnFg2lYeSyS20q2ZK_Q,SUZUYA Patisserie,"Restaurants, Food, Bakeries, Creperies, Desserts, Patisserie/Cake Shop",4.5
Jy6ru0Hz-9Yc5v006-YmUQ,Fruits and Roots,"Vegan, Specialty Food, Organic Stores, Restaurants, Gluten-Free, Juice Bars & Smoothies, Food",4.5
-leM8v_oCbtzTthTln-YHg,Carl's Jr,"Restaurants, Burgers, Fast Food",3.0
QJ6GXAAMkgCZPF0bZk0xLw,Baladie Café,"Restaurants, Greek, Mediterranean, Middle Eastern",4.0
IsVtFDJgNzBdTce2xSOmwQ,Subway,"Fast Food, Restaurants, Sandwiches",2.0
NlpsCKu8FiGo2BvZSZdpFg,Subway,"Restaurants, Fast Food, Sandwiches",1.5
9UZbY3FxhpNZ8sVWcYON6A,Cicis,"American (Traditional), Buffets, Restaurants, Pizza",3.0
2hSIeCX2cV-chFcBBXrZZA,Pressed For Juice,"Juice Bars & Smoothies, Restaurants, Gluten-Free, Coffee & Tea, Food, Organic Stores",4.5
rbH0HuTcBvZBbiAnqufRqQ,Abuela's Tacos,"Mexican, Restaurants",4.5
-CZwX0Fy14DGCY_2aFkhKg,K Jun Chicken,"Restaurants, Korean, Chicken Wings",3.5
OIrYGca3yQdxEZQR2yhj3w,Hungry Howie's Pizza,"Pizza, Restaurants",3.0
4QmwJBk9VPKyO2DfUeIVWg,Tommy Rocker's Mojave Beach Bar & Grill,"Restaurants, Nightlife, Bars, American (Traditional)",3.5
r32Lb8K6hXQnT3zrkP4FsA,Smokey Mountain BBQ,"Barbeque, Restaurants",2.5
d4qwVw4PcN-_2mK2o1Ro1g,Pink Taco,"Mexican, Restaurants",3.5
tQj6IXqLHze_8XOhGacBGg,Lidet Cafe and Bakery,"Vegan, Food, Bakeries, Custom Cakes, Cupcakes, Breakfast & Brunch, Restaurants, Desserts, Ethiopian, Coffee & Tea",5.0
mm55v9Se5MutJ_EAj8qOjw,Denny's,"Diners, American (Traditional), Restaurants, Breakfast & Brunch",2.5
iw9p7E4bMe1YW-APcFGjgQ,PKWY Tavern Flamingo,"American (Traditional), Lounges, Sports Bars, Restaurants, Bars, Nightlife, Beer, Wine & Spirits, Food",3.0
ufmokEGxGqEWIdvIVsNg_Q,Hafez Persian Cousine,"Restaurants, Persian/Iranian, Mediterranean, Vegetarian, Middle Eastern",4.5
knzoe3kCaoh4gkGwA3l6Aw,Pizza Hut,"Restaurants, Pizza",2.5
kvxSYzWonG0Gf0TlOF0nkA,Taco Bell,"Restaurants, Fast Food, Mexican, Tex-Mex",3.5
TCWMgOiV0PxQkWE1SyBIWQ,Nobu,"Restaurants, Sushi Bars, Japanese",4.0
JJAwT9R6Fp2yyWHtWFA8uQ,Sushi Way,"Restaurants, Japanese, Asian Fusion, Sushi Bars, Salad",4.5
CztQkxRXch0__MsSmB0tTw,ChiAm Restaurant,"Dim Sum, Fast Food, Restaurants, Chinese",3.5
qtOr_IACwutkv0JwRhogYw,The Backroom,"Steakhouses, Restaurants",4.0
Se-co1eXBho5A4YwMfKMIQ,Griddlecakes,"Sandwiches, Diners, American (Traditional), Salad, Breakfast & Brunch, Restaurants",4.0
ckc3l8cSuggloG4NlquEFQ,Great Steak & Potato,"Restaurants, Fast Food",2.0
-PGsEXB6DFTVKa1eDOlzWA,Black Bear Diner,"Breakfast & Brunch, American (Traditional), Restaurants, Diners",3.5
ai8nfTBNvL579cjIuqZajQ,Manhattan Pizza,"Food, Restaurants, Pizza, Sandwiches, Desserts, Salad",4.0
3WRvQJS9GIBubGxbHMzX2g,Chipotle Mexican Grill,"Fast Food, Restaurants, Mexican",3.5
pr8Mha_nXhkONtwmj9ka4g,El Burrito Mexican Restaurant,"Restaurants, Mexican",3.5
Opxi_-aCcn6S-dj7JzRE2Q,Taste Market & Deli,"Grocery, Restaurants, Salad, Sandwiches, Food",4.0
NA0kabFgJySn6g6JxlCvPw,Harry O's BBQ,"Restaurants, Barbeque",3.0
l4E8kiB13FWV1p_rGYJLig,Bao Now,"Chinese, Restaurants, Coffee & Tea, Food, Dim Sum",3.5
60k9jrzsQ-uO8dlQuUIjQg,Burger King,"Fast Food, Burgers, Restaurants",2.5
Ae91-YlrGnHKq7KXD1WDxw,ABX American Burger Works,"Burgers, Restaurants",3.5
QcyCiiyGZjVbx0X2_Dc4Cw,El Herradero Mexican Grill,"Mexican, Restaurants",2.5
kICgNgVRkIh4doz0atyMMA,Hakkasan Restaurant,"Bars, American (Traditional), Cantonese, Restaurants, Nightlife, Dance Clubs, Dim Sum, Chinese, Lounges, American (New)",4.0
HKSyA7YZplj9i_vIdtwyzg,McDonald's,"Food, Restaurants, Burgers, Coffee & Tea, Fast Food",2.5
PtRgVDep8fcM7qleIlR4dw,Holy Smoke Bbq,"Local Flavor, Barbeque, Food Trucks, Food, Restaurants",4.5
mcWAIj1u1S-QDBhB7CiIdQ,Moon Doggies,"Pizza, Nightlife, Restaurants, Dive Bars, Sports Bars, Bars",3.5
vx4YAA02Qz6khRD1fZ1MFA,Ping Pang Pong,"Seafood, Restaurants, Chinese, Cantonese, Dim Sum",3.5
kr27iu084jHMbpXXTu28ow,Planet Protein Snack Bar,"Health Markets, Wraps, Juice Bars & Smoothies, Restaurants, Food, Specialty Food",4.5
APkr8bzYE0xiePqmAqPzYg,Milano's Pizza Di Roma,"Restaurants, Pizza",2.0
SycXTaA4MeJZuDK4Y1owDQ,Islands Restaurant,"Burgers, Restaurants, Bars, Nightlife, Sports Bars, American (Traditional)",3.5
ZxTdfZ0No_6Hx-184p22Rg,Asían Fresh,"Asian Fusion, Restaurants",3.0
WKshNnFUI4uQee5kz6PUGg,Greens and Proteins,"Restaurants, Juice Bars & Smoothies, Sandwiches, Burgers, Food",4.0
ATErtjbLCxEPOD8ICKKr5Q,Sushi + Sake,"Restaurants, Japanese, Sushi Bars",3.5
fDpiXePaeKqbOfoxXxUKyw,Bangkok 9,"Chinese, Restaurants",2.5
O5Z9pd-aqjp6A1K6w0dXSw,C R Buns,"American (Traditional), Restaurants",2.5
stNlfaeBITkyGmHn8oRwvg,Venice Pizza & Subs,"Fast Food, Sandwiches, Italian, Pizza, Restaurants, Delis",2.0
ij7p-hbzxWCPTCj9HA8iwA,Boba City Cafe,"Juice Bars & Smoothies, Bubble Tea, Sandwiches, Coffee & Tea, Food, Restaurants",4.0
sQMYpoH3d_m0LKpaeRBNRA,Neiman Marcus Mariposa Restaurant,"French, Restaurants",4.5
w6zW6gIyg1sI5V6Wag_SYg,Teppan Bento,"Restaurants, Teppanyaki, Asian Fusion, Japanese",4.5
f4wR4t1uXCXFY7xBslzMcw,Yellow Lunch Box,"Restaurants, Food, Ice Cream & Frozen Yogurt, Burgers, Sandwiches",3.5
MfC-gz4G9vs7I2A28ino6Q,House of J Cafe,"Cafes, Restaurants",3.5
PpHnxQaRP2JNjJODQDX9GA,IHOP,"American (New), Restaurants, Breakfast & Brunch, American (Traditional), Burgers",3.0
-OEIW0dO96-492qa_luxaw,Aces & Ales,"Beer Bar, Casinos, Beer, Wine & Spirits, Pubs, Food, Restaurants, American (Traditional), Bars, American (New), Nightlife, Music Venues, Arts & Entertainment",4.0
U474WrLuujw5z7rA0ksghg,Marco's Pizza,"Pizza, Restaurants",4.0
UhHZOFwOgnPsoC_n1rzrsg,Marie Callender's,"Food, American (Traditional), Restaurants, Bakeries",2.0
HUwzarG0givckxXWTF5lIQ,MAMAOH,"Asian Fusion, Korean, Restaurants",4.0
zJLkbPcEpYpkbU_aLsXtMQ,The Restaurant at Platinum,"American (New), Restaurants",3.0
td-NOo-k4xhfVmO5X92uAg,Beijing Noodle Cafe,"Restaurants, Chinese",4.0
Fv4EXwV30rwGD2NzN1ekgA,Gorilla Sushi,"Asian Fusion, Restaurants, Sushi Bars, Japanese",4.5
-hzQQ8tbXThpp0k5E_y1Dw,Blizz,"Ice Cream & Frozen Yogurt, Desserts, Food, Restaurants",3.0
Zv3VAfR8-9-M-etTuGZU_Q,Palio Pronto,"Restaurants, Sandwiches, Food, Bakeries, Cafes",3.5
mYsswaRTS-5NFUifYCW0-Q,Match,"Restaurants, Tapas Bars",3.0
b7Y4dIggAacPum1tF3NpKg,Rosati's,"Restaurants, Pizza",3.5
pomGBqfbxcqPv14c3XH-ZQ,Leticia's Mexican Cocina,"Restaurants, Mexican, Bars, Nightlife",4.0
slcFHhB1qCQzGHRtrDhvVw,Pt's Gold,"Pizza, Nightlife, Restaurants, Breakfast & Brunch, Pubs, American (Traditional), Bars",4.0
2wv9ocE3VS2MbBRany2Zyw,El Pollo Mobile,"Restaurants, Mexican, Chicken Shop",5.0
K5Ex8diP6rIh8P16D8KHVA,Sammy's Woodfired Pizza and Grill,"Gluten-Free, Restaurants, Pizza",4.0
9uRrzqQaq9XwW9lLj7oBxw,IHOP,"Breakfast & Brunch, American (Traditional), American (New), Restaurants, Burgers",3.0
oupRStsBHVRsxhrEm8-DgA,Subway,"Sandwiches, Restaurants, Fast Food",2.5
uIbZjRRqR1OR-t2NBCa1Wg,Pizza Hut,"Pizza, Italian, Restaurants",2.0
-G7MPSNBpxRJmtrJxdwt7A,La Costa Del Sol,"Salvadoran, Mexican, Restaurants, Latin American",3.5
GU0zNpgisY-pV3U2Sfdp6A,Boulevard Bar & Grille,"Bars, Restaurants, American (Traditional), Sports Bars, Nightlife",4.0
jdAdf7keZac1idbgNKG2pw,Steiner's,"Bars, Nightlife, Pubs, American (Traditional), Restaurants",4.0
avnIYScsA-gUHZxIn9JfzQ,Bob's Big Boy,"Restaurants, American (New)",1.5
FLHTWU3KVMz7qSH4yYsKPA,Patii's Kitchen,"Restaurants, Mexican",4.5
ZPZYNq9fNu2GyeCSz7U-fg,Five Star Tavern,"Casinos, American (New), Nightlife, Bars, Arts & Entertainment, Restaurants",3.0
R_fQGSUQv0L_fRiuua47dw,Neighbors,"Food, Restaurants, Coffee & Tea, Breakfast & Brunch",4.5
6oLnLmdo9FhuAeR-vLQ4tg,Xtreme Sushi,"Japanese, Restaurants, Sushi Bars",3.5
HSumjjzNb_gltxMe4-zd5w,Vinny's Pizzeria Las Vegas,"Restaurants, Food, Sandwiches, Pizza, Chicken Wings",3.5
